id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.30,day 1-5,7.6521739130434785,0.6330530338504797,0.022727272727272724,1.0434782608695652,0.358530923966753,-0.0069169960474308265,-0.391304347826087,1.0930265295631771,-0.019762845849802365,151.57361835385288,469.51983302894047,0.38050529028983954,day 6,8.0,0.0,0.0
AS14.30,day 2-6,7.8,0.4898979485566356,0.011538461538461529,1.04,0.19595917942265428,-0.006923076923076923,-0.44,1.061319932913728,0.01384615384615384,153.4490746252064,450.9618037737658,0.03160753984680049,day 7,6.8,1.6,-0.6
AS14.30,day 3-7,7.6,0.8944271909999159,-0.03384615384615384,0.92,0.39191835884530846,-0.018461538461538456,-0.32,1.1565465835840767,0.04538461538461537,161.37803718255225,455.4047828461717,-0.14775072033713782,day 8,7.75,0.4330127018922193,-0.29999999999999993
AS14.30,day 4-8,7.625,0.9042722672587794,-0.03260869565217391,0.9166666666666666,0.39965262694272663,-0.013043478260869563,-0.2916666666666667,1.1718634258687692,0.0039130434782608725,156.52768613256674,414.9293979606975,-0.16797616784824815,day 9,7.8,0.9797958971132712,0.6
AS14.30,day 5-9,7.625,0.9921567416492215,-0.008260869565217389,0.9166666666666666,0.4930066485916347,-0.002608695652173911,-0.16666666666666666,1.2133516482134197,-0.0026086956521739063,141.22570921223075,376.2254571370354,-0.011910290626309154,day 10,8.4,0.48989794855663565,1.7554167342883506e-17
AS14.30,day 6-10,7.75,1.050793351076541,0.034782608695652174,0.9166666666666666,0.4930066485916347,0.006086956521739129,-0.4166666666666667,1.2555432644432802,-0.05391304347826086,150.36014165805926,420.8229769463423,0.15377544795808115,day 11,7.6,0.48989794855663565,-0.3
AS14.30,day 7-11,7.666666666666667,1.0671873729054748,0.0417391304347826,0.9166666666666666,0.4930066485916347,0.014782608695652174,-0.625,1.2183492931011204,-0.07260869565217393,154.5580381878939,434.4298725825714,0.08497802865269714,day 12,7.6,0.48989794855663565,0.3
AS14.30,day 8-12,7.833333333333333,0.6871842709362769,-0.00782608695652174,1.0,0.28867513459481287,0.0017391304347826083,-0.8333333333333334,0.9428090415820634,-0.03304347826086956,146.79868998734847,409.97852502384035,-0.01907648730687036,day 13,7.8,0.39999999999999997,-0.2
AS14.30,day 9-13,7.84,0.6740919818541087,-0.012307692307692304,1.04,0.34409301068170506,0.009999999999999997,-0.92,0.844748483277715,-0.039230769230769215,137.17080566523214,401.5779682550461,-0.1413670207721809,day 14,7.6,0.7999999999999999,-1.7554167342883506e-17
AS14.30,day 10-14,7.8,0.6324555320336759,-0.028461538461538455,0.96,0.44542114902640173,-0.010769230769230765,-1.04,0.5986651818838306,0.02615384615384615,127.43978727645951,372.46438436504764,-0.28957656553640104,day 15,8.0,0.6324555320336759,0.20000000000000004
AS14.30,day 11-15,7.72,0.6013318551349164,0.01538461538461538,0.96,0.44542114902640173,-0.0069230769230769216,-0.72,0.8255906976220116,0.049999999999999975,110.06643964019982,311.45257406279126,-0.03708309850421451,day 16,7.8,0.39999999999999997,-0.2
AS14.30,day 12-16,7.76,0.5851495535331118,0.012307692307692297,0.96,0.44542114902640173,-0.003076923076923075,-0.72,0.8255906976220118,0.003846153846153844,106.59862131017152,312.5572263733409,0.03190621313857014,day 17,8.0,0.0,0.0
AS14.30,day 13-17,7.84,0.5425863986500215,0.009999999999999997,0.96,0.44542114902640173,0.0007692307692307691,-0.72,0.9173875952943771,-0.002307692307692313,110.4612913633422,324.2744626177712,0.08758718454601423,day 18,8.0,0.0,0.0
AS14.30,day 14-18,7.88,0.5153639490690051,0.015384615384615377,0.92,0.3919183588453085,0.015384615384615377,-0.72,0.9173875952943771,-0.04538461538461538,124.426898518274,346.4489836343434,0.21795215858619735,day 19,7.6,0.48989794855663565,-1.7554167342883506e-17
AS14.30,day 15-19,7.88,0.43081318457076034,-0.011538461538461534,1.0,0.0,0.0,-0.6,0.9797958971132713,-0.009230769230769225,137.40417879782694,349.33255106146,0.16614131186382422,day 20,7.8,0.7483314773547882,0.10000000000000002
AS14.30,day 16-20,7.84,0.463033476111609,-0.00846153846153846,1.0,0.0,0.0,-0.76,0.9068627239003708,0.03692307692307691,141.42019832855974,324.53554706524557,0.12978626462776285,day 21,7.75,0.4330127018922193,0.29999999999999993
AS14.30,day 17-21,7.833333333333333,0.4714045207910317,-0.012173913043478257,1.0,0.0,0.0,-0.625,0.9921567416492215,0.025652173913043468,160.22011389058923,369.95071227102443,0.03508343579575234,day 22,8.2,0.39999999999999997,-0.09999999999999999
AS14.30,day 18-22,7.875,0.5253966755382705,0.01260869565217391,1.0,0.0,0.0,-0.6666666666666666,0.8975274678557507,-0.002608695652173913,155.6458817199994,374.4235635575878,-0.08413700931336883,day 23,7.666666666666667,0.9428090415820634,-0.9999999999999996
AS14.30,day 19-23,7.818181818181818,0.6492207662311681,0.016939582156973464,0.9545454545454546,0.20829889522526546,-0.010728402032749858,-0.5454545454545454,1.1171096115858643,-0.05081874647092038,150.25495756244308,340.43454305229864,0.035291980529145915,day 24,7.8,0.7483314773547882,-0.09999999999999996
AS14.30,day 20-24,7.863636363636363,0.6938335237488067,-0.0016939582156973358,1.0,0.30151134457776363,0.0033879164313946925,-0.7727272727272727,1.1254016730127225,-0.03331451157538114,161.22876729305435,385.48406177940427,0.14821849829177905,day 25,7.2,0.39999999999999997,8.777083671441753e-18
AS14.30,day 21-25,7.7272727272727275,0.6863485850246136,-0.039525691699604744,1.0,0.30151134457776363,0.003387916431394692,-1.0,1.087114613009218,-0.056465273856578194,169.64601913764716,404.89989691011203,0.09717254072149539,day 26,7.75,0.82915619758885,0.10000000000000003
AS14.30,day 22-26,7.7272727272727275,0.7496555682941201,-0.03839638622247318,1.0,0.30151134457776363,0.003387916431394692,-0.9545454545454546,1.2604931476238226,-0.006211180124223595,156.20865783404156,356.04835808008045,0.03882920947169799,day 27,7.6,0.48989794855663565,-1.7554167342883506e-17
AS14.30,day 23-27,7.590909090909091,0.7172606290027046,-0.007340485601355187,1.0,0.30151134457776363,0.0033879164313946933,-1.0454545454545454,1.2960524935802957,-0.03105590062111801,157.657157893039,338.90458694010243,-0.12419643269064959,day 28,8.4,0.48989794855663565,0.3
AS14.30,day 24-28,7.75,0.7216878364870323,0.034782608695652174,1.125,0.33071891388307384,0.00826086956521739,-0.9583333333333334,1.2068956964966866,0.02217391304347825,150.5500358827947,347.45669712663425,-0.2505452538919406,day 29,7.6,0.48989794855663565,-0.3
AS14.30,day 25-29,7.708333333333333,0.6757197808427856,0.03,1.0833333333333333,0.2763853991962833,0.008695652173913042,-0.9166666666666666,1.1516895800904379,0.026956521739130428,150.42235744506758,371.8380294106456,0.09963209537384755,day 30,7.4,0.48989794855663565,0.3
AS14.30,day 26-30,7.75,0.6614378277661477,-0.012173913043478257,1.0833333333333333,0.2763853991962833,4.09233636297349e-19,-0.8333333333333334,1.178511301977579,-0.025217391304347823,165.07731223659678,423.6714530741675,0.3392449555310387,day 31,7.8,0.39999999999999997,0.20000000000000004
AS14.30,day 27-31,7.76,0.5851495535331118,-0.007692307692307688,1.08,0.2712931993250107,-0.00692307692307692,-1.0,0.8944271909999159,-0.003076923076923082,184.26931190377192,458.5303461815838,0.4348423547325368,day 32,7.75,0.4330127018922193,0.29999999999999993
