id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.23,day 1-5,6.523809523809524,0.7939681905015745,-0.00649350649350649,0.6666666666666666,0.8357108940373449,0.012987012987012988,-0.2857142857142857,0.5471012044321932,-2.000483029663955e-18,98.94287500137631,398.42058458176217,-0.08844517442566993,day 6,7.0,0.0,0.0
AS14.23,day 2-6,6.565217391304348,0.7704367455073632,0.024703557312252964,0.7391304347826086,0.8453140041401557,0.03952569169960473,-0.13043478260869565,0.6791521457310133,0.04743083003952569,104.61485730862755,411.26195291113544,-0.13645358271812294,day 7,7.0,0.0,0.0
AS14.23,day 3-7,6.565217391304348,0.7704367455073632,0.07411067193675888,0.782608695652174,0.882512310008019,0.0800395256916996,0.08695652173913043,0.7170618479335061,0.05731225296442688,70.72657520532896,258.05695933147746,0.012314965048128653,day 8,7.25,0.4330127018922193,0.29999999999999993
AS14.23,day 4-8,6.863636363636363,0.5473452081269224,0.05590062111801243,1.1363636363636365,0.6248966856757964,0.04686617730095992,0.18181818181818182,0.7767276132106846,0.05194805194805195,68.29791656224064,239.53276561166052,-0.09363742955497614,day 9,7.0,0.0,0.0
AS14.23,day 5-9,7.045454545454546,0.20829889522526546,0.0062111801242236,1.2727272727272727,0.44536177141512334,0.002258610954263125,0.2727272727272727,0.7496555682941201,-0.005646527385657829,51.1718752821929,143.0563962950845,-0.05787057246546361,day 10,7.5,0.5,-0.19999999999999996
AS14.23,day 6-10,7.136363636363637,0.3431742925123068,0.020892151326933932,1.3181818181818181,0.46577048936179993,0.010728402032749862,0.2727272727272727,0.6863485850246136,-0.056465273856578194,54.80864533751901,133.21307911207555,-0.009881666209365716,day 11,7.5,0.5,0.9999999999999998
AS14.23,day 7-11,7.2,0.39999999999999997,0.028571428571428574,1.4,0.48989794855663565,0.028571428571428574,0.15,0.7262919523166975,-0.04887218045112782,49.40881716675228,109.72449490632917,0.011530454850171134,day 12,7.0,0.0,0.0
AS14.23,day 8-12,7.235294117647059,0.42418250299576343,0.012254901960784314,1.411764705882353,0.49215295678475035,-1.0992845999887307e-17,0.058823529411764705,0.7252251768198796,-1.0992845999887307e-17,51.835775352767286,116.23901751085641,0.01733460564900729,day 13,7.0,0.0,0.0
AS14.23,day 9-13,7.2,0.39999999999999997,0.0035714285714285704,1.3333333333333333,0.47140452079103173,-0.010714285714285711,0.06666666666666667,0.6798692684790381,0.03928571428571429,54.85114873559593,131.6743836464563,-0.0036555224803010646,day 14,7.0,0.0,0.0
AS14.23,day 10-14,7.2727272727272725,0.44536177141512334,-0.07272727272727274,1.3636363636363635,0.4810456929208347,-0.07272727272727275,0.18181818181818182,0.7158188976374374,0.1363636363636364,63.937182925580956,163.37765939171084,-0.0013055072350199347,day 15,6.5,1.5,0.0
AS14.23,day 11-15,6.909090909090909,0.9958591954639383,-0.10000000000000003,1.1818181818181819,0.5749595745760689,-0.10909090909090914,0.5454545454545454,0.6555547773570889,0.10909090909090909,55.74067812437813,148.28929178298594,-0.013458192355754585,day 16,7.0,0.6324555320336759,0.20000000000000004
AS14.23,day 12-16,6.857142857142857,0.9147320339189786,0.008791208791208791,0.8571428571428571,0.6388765649999398,-0.03516483516483517,0.42857142857142855,0.6226998490772391,-0.030769230769230767,50.36118935727325,132.73542613718402,-0.03699044952341003,day 17,5.75,1.299038105676658,-0.8999999999999999
AS14.23,day 13-17,6.5625,1.1709371246996996,-0.07794117647058818,0.6875,0.9164298936634487,-0.06323529411764701,0.25,0.75,-0.06470588235294113,48.52765839291763,134.09799610743738,-0.02508931463139574,day 18,6.6,1.0198039027185568,0.7000000000000001
AS14.23,day 14-18,6.526315789473684,1.1862555441668048,-0.015789473684210523,0.631578947368421,0.871207650381413,-0.026315789473684206,0.21052631578947367,0.6942582083301536,-0.03157894736842104,55.09837500145659,251.8578648708365,0.013853442678866812,day 19,7.2,0.39999999999999997,-0.20000000000000004
AS14.23,day 15-19,6.6521739130434785,1.1270853388535411,0.024703557312252964,0.7391304347826086,0.8453140041401557,0.013833992094861657,0.043478260869565216,0.7505511522448726,-0.03162055335968379,48.91642662081375,228.92679401468908,0.03532868633407744,day 20,7.0,1.0954451150103321,-0.4000000000000001
AS14.23,day 16-20,6.75,1.050793351076541,0.02521739130434783,0.7083333333333334,0.840593375076334,0.028260869565217374,-0.08333333333333333,0.7021791477646965,0.00608695652173913,64.06632440301715,304.7810721661988,0.0754899153773249,day 21,7.0,0.0,0.0
