id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.02,day 1-5,7.142857142857143,1.0367400503370112,0.02207792207792207,0.5238095238095238,0.7315376902732007,0.015584415584415577,0.23809523809523808,0.9712418121129114,-0.01818181818181818,44.98313445904676,156.78465843437974,-0.03930574956456309,day 6,7.5,0.8660254037844386,0.19999999999999996
AS14.02,day 2-6,7.318181818181818,1.0174104220726998,0.0016939582156973508,0.6363636363636364,0.6428243465332248,0.0033879164313946886,0.09090909090909091,0.9958591954639383,-0.06662902315076227,52.064019000352296,172.660518979743,-0.006410660339813966,day 7,6.5,0.8660254037844386,-0.5999999999999999
AS14.02,day 3-7,7.2727272727272725,1.0082305914917653,-0.06662902315076227,0.45454545454545453,0.7820295697311479,-0.05307735742518351,-0.18181818181818182,0.9833321660356334,-0.08356860530773573,43.659725615745636,136.43763061045513,0.009872112865768055,day 8,6.25,0.4330127018922193,-0.29999999999999993
AS14.02,day 4-8,6.857142857142857,0.9404008408634048,-0.04675324675324674,0.2857142857142857,0.8806305718527108,-0.05194805194805193,-0.5238095238095238,0.9060141709733548,-0.06493506493506492,44.939813054191276,138.6672972980324,-0.031331000038014575,day 9,6.4,1.019803902718557,0.19999999999999998
AS14.02,day 5-9,6.761904761904762,0.9209085526577959,-0.06623376623376623,0.14285714285714285,0.9404008408634048,-0.06103896103896102,-0.5714285714285714,0.9035079029052513,0.042857142857142844,40.26612318335779,124.00917657778852,-0.043497244231390224,day 10,7.75,0.4330127018922193,-0.29999999999999993
AS14.02,day 6-10,6.857142857142857,0.989743318610787,0.0051948051948051835,0.14285714285714285,0.9404008408634047,0.00129870129870129,-0.7142857142857143,0.8247860988423225,0.00909090909090909,38.588650317162084,119.85596267685482,-0.05922398881866114,day 11,7.2,1.16619037896906,0.29999999999999993
AS14.02,day 7-11,6.818181818181818,1.0285189544531599,0.06098249576510445,0.09090909090909091,1.0405021038417814,0.0530773574251835,-0.8181818181818182,0.8331955809010619,-0.01693958215697347,31.79100124702691,88.7326384859618,0.0013041888148826433,day 12,7.25,0.82915619758885,0.7
AS14.02,day 8-12,6.954545454545454,1.0214638661020103,0.06719367588932805,0.2727272727272727,1.052348809344566,0.04291360813099943,-0.6363636363636364,0.9791208740244552,0.007905138339920945,31.126048492416643,79.4975785556156,0.011932461097703066,day 13,6.8,1.16619037896906,-0.2
AS14.02,day 9-13,7.043478260869565,1.0825999650424984,0.013833992094861653,0.391304347826087,1.0103434816193262,0.039525691699604744,-0.5652173913043478,1.0140785904078782,-0.008893280632411063,30.039156733399228,78.93939276113952,0.00604484686053911,day 14,7.25,1.0897247358851685,0.29999999999999993
AS14.02,day 10-14,7.2272727272727275,1.0414944761263272,-0.025409373235460195,0.5,0.9414688716912718,-0.005081874647092037,-0.7727272727272727,0.950206589107585,0.045736871823828344,31.386628314004987,82.82428713324336,-0.0061770134127136726,day 15,7.0,1.224744871391589,-0.19999999999999987
