id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.24,day 1-5,7.25,0.7664854858377946,-0.05338345864661657,0.6,0.48989794855663565,-0.01052631578947368,-0.4,1.2409673645990857,-0.0030075187969924866,78.77038744982758,193.38578881418073,0.20793144071515868,day 6,7.25,0.4330127018922193,0.29999999999999993
AS14.24,day 2-6,7.217391304347826,0.7196932764020368,-0.02470355731225295,0.6521739130434783,0.47628048478710105,0.012845849802371542,-0.391304347826087,1.2064727761314442,0.03359683794466403,81.82048992822634,189.15025762890374,0.14659117127779162,day 7,7.8,0.9797958971132712,0.6
AS14.24,day 3-7,7.260869565217392,0.8453140041401557,0.03557312252964428,0.6521739130434783,0.47628048478710105,0.03359683794466402,-0.13043478260869565,1.3287571121683588,0.07707509881422925,90.47383157495867,198.53762702722264,0.06878166163383038,day 8,7.5,0.5,0.3999999999999999
AS14.24,day 4-8,7.2727272727272725,0.7496555682941201,0.06324110671936757,0.7727272727272727,0.41907020260422223,0.034443817052512704,0.045454545454545456,1.296052493580296,0.10107284020327498,98.0416964890892,194.69198661391707,0.08631076723449786,day 9,7.2,0.7483314773547882,-3.510833468576701e-17
AS14.24,day 5-9,7.3478260869565215,0.7580693814853344,0.024703557312252957,0.8695652173913043,0.33678116053977536,0.0019762845849802375,0.391304347826087,1.0930265295631771,0.02766798418972331,94.25418594750491,190.35267191360347,-0.13384257637439062,day 10,7.5,0.8660254037844386,0.19999999999999996
AS14.24,day 6-10,7.454545454545454,0.7820295697311477,0.006775832862789385,0.9090909090909091,0.28747978728803447,0.0022586109542631276,0.2727272727272727,1.1748043621200077,0.005646527385657829,93.11146153460494,136.2985225373858,-0.1780179887302435,day 11,6.8,0.39999999999999997,-8.777083671441753e-18
AS14.24,day 7-11,7.3478260869565215,0.8134037797334654,-0.03557312252964427,0.8260869565217391,0.37903469074266727,-0.00889328063241106,0.21739130434782608,1.1404240911829566,-0.033596837944664025,96.6769646442298,154.3797182836454,-0.01820502062570554,day 12,6.2,0.7483314773547882,-0.10000000000000002
AS14.24,day 8-12,7.0,0.8340576562282991,-0.062252964426877465,0.7391304347826086,0.43910891036356864,-0.028656126482213436,0.13043478260869565,1.0343806307278538,-0.0158102766798419,80.16937387526573,137.3640920041596,-0.2681276383192012,day 13,7.6,0.4898979485566356,3.510833468576701e-17
AS14.24,day 9-13,7.041666666666667,0.8405933750763339,-0.0073913043478261,0.75,0.4330127018922193,-0.001739130434782609,0.20833333333333334,1.0793194872490515,0.02391304347826086,65.0591818295516,125.74319552092814,-0.20915870043660373,day 14,7.0,0.7071067811865476,0.3999999999999999
AS14.24,day 10-14,7.0,0.8340576562282991,0.002964426877470358,0.7391304347826086,0.43910891036356864,0.001976284584980237,-0.043478260869565216,1.2328214677180718,-0.005928853754940706,64.95529851391542,124.79504843989368,-0.31824092350559985,day 15,6.8,0.7483314773547882,0.39999999999999997
AS14.24,day 11-15,6.875,0.7806247497997998,0.021304347826086954,0.6666666666666666,0.4714045207910317,0.011304347826086955,0.08333333333333333,1.1873172373979173,0.00869565217391304,69.2005560064316,117.67347773248791,-0.00861953360134998,day 16,6.0,0.7071067811865476,0.19999999999999996
AS14.24,day 12-16,6.739130434782608,0.8952721861727826,-0.012845849802371544,0.5652173913043478,0.5768043113661565,-0.013833992094861657,0.34782608695652173,1.2720642468111125,0.036561264822134384,58.86331482463413,82.84989603361755,0.12145162630283884,day 17,6.333333333333333,0.4714045207910317,0.4999999999999999
AS14.24,day 13-17,6.809523809523809,0.85183541999992,-0.07402597402597402,0.6190476190476191,0.5753831415997415,-0.031168831168831165,0.3333333333333333,1.391584685352615,0.01818181818181818,72.68216439142618,123.01126076410266,0.16360287222074318,day 18,7.4,0.48989794855663565,-0.09999999999999996
AS14.24,day 14-18,6.761904761904762,0.8109231602822096,0.02207792207792208,0.6190476190476191,0.5753831415997415,0.020779220779220776,-0.047619047619047616,1.5267828135125139,0.002597402597402588,84.1186597256197,144.03306703424656,0.1431229639665922,day 19,7.0,0.0,0.0
AS14.24,day 15-19,6.761904761904762,0.7499055118106486,0.045454545454545456,0.6666666666666666,0.5634361698190109,0.04545454545454544,-0.047619047619047616,1.4952684255340554,-0.10519480519480519,87.36208997135756,156.99463073444943,0.14451709022204023,day 20,6.833333333333333,0.372677996249965,0.08571428571428572
AS14.24,day 16-20,6.7727272727272725,0.6695872664843745,0.0434782608695652,0.7727272727272727,0.516264395072752,0.04912478825522303,-0.4090909090909091,1.4352412185315404,-0.10784867306606437,86.01486415773068,165.59021383842742,0.2178082584066413,day 21,7.5,0.5,0.9999999999999998
AS14.24,day 17-21,7.0,0.5477225575051661,0.02105263157894737,0.95,0.21794494717703372,0.014285714285714296,-0.75,1.299038105676658,-0.02932330827067671,80.29700000589544,167.87274766137287,-0.23479265629552196,day 22,6.0,0.816496580927726,0.9999999999999998
AS14.24,day 18-22,6.95,0.6689544080129826,-0.050375939849624074,0.9,0.3,-0.02406015037593985,-0.85,1.194780314534852,0.02330827067669173,79.9551121130118,168.26741483620503,-0.16054089655366488,day 23,7.0,0.6324555320336759,0.4000000000000001
AS14.24,day 19-23,6.85,0.6538348415311009,0.0022556390977443606,0.85,0.3570714214271425,-0.020300751879699257,-0.4,1.3190905958272918,0.1368421052631579,78.08493626640134,175.84869189704398,0.04658061628263881,day 24,7.0,1.224744871391589,-0.19999999999999987
AS14.24,day 20-24,6.85,0.852936105461599,0.01879699248120301,0.85,0.3570714214271425,-0.0022556390977443606,-0.15,1.2757350822173072,0.12105263157894736,75.65408835309974,157.44162823922028,0.09580479239904893,day 25,7.4,0.4898979485566356,0.09999999999999999
AS14.24,day 21-25,7.0,0.9176629354822471,0.052631578947368404,0.8421052631578947,0.36464227527765836,0.026315789473684213,-0.05263157894736842,1.316841684547032,-0.010526315789473679,75.9206451737325,150.67936069273583,0.12424861259732059,day 26,7.0,0.0,0.0
AS14.24,day 22-26,6.9523809523809526,0.8438116736509214,0.05324675324675324,0.8571428571428571,0.3499271061118825,0.031168831168831172,-0.047619047619047616,1.2140522651411392,-0.033766233766233764,97.44026316515345,188.2254098914346,-0.02943211235060246,day 27,7.25,0.4330127018922193,0.29999999999999993
AS14.24,day 23-27,7.136363636363637,0.6938335237488067,0.017504234895539247,0.9565217391304348,0.20393111999232305,0.008893280632411064,-0.17391304347826086,1.1666441621738033,-0.09584980237154146,89.29296183404122,172.66839702117298,-0.0699083044797099,day 28,7.0,0.0,0.0
AS14.24,day 24-28,7.136363636363637,0.6248966856757964,-0.003952569169960485,0.9130434782608695,0.2817713347133852,-0.015810276679841896,-0.5652173913043478,0.9702571132357127,-0.04150197628458496,96.08763851104554,171.3224489524991,0.11819191242451661,day 29,7.5,0.5,-2.482534153247273e-17
AS14.24,day 25-29,7.2272727272727275,0.4190702026042222,0.0039525691699604775,0.8695652173913043,0.33678116053977536,-0.015810276679841893,-0.6521739130434783,0.9140780887664625,0.016798418972331995,95.87739422076787,168.7617406846998,-0.03721249777941225,day 30,5.2,1.9390719429665317,-0.7000000000000002
AS14.24,day 26-30,6.7272727272727275,1.2856486930664501,-0.08921513269339355,0.5652173913043478,0.770436745507363,-0.06620553359683792,-0.6956521739130435,0.8040540003872577,-0.014822134387351775,87.40332794894454,160.4115858234125,-0.15648153541327076,day 31,6.4,0.4898979485566356,-3.510833468576701e-17
AS14.24,day 27-31,6.608695652173913,1.2765146309481041,-0.07806324110671936,0.4583333333333333,0.7626252174051302,-0.043913043478260874,-0.5833333333333334,0.9537935951882998,0.047826086956521734,89.90630606736858,155.91408111723467,0.028044551000044597,day 32,7.0,0.6324555320336759,0.3
AS14.24,day 28-32,6.583333333333333,1.2555432644432805,-0.020000000000000007,0.4583333333333333,0.8154327412825387,0.015217391304347825,-0.375,0.9921567416492215,0.04999999999999999,91.21248601229135,178.39501130419967,-0.03782975835311985,day 33,7.6,0.4898979485566356,3.510833468576701e-17
AS14.24,day 29-33,6.708333333333333,1.3378828631668602,0.048260869565217385,0.5416666666666666,0.8154327412825386,0.044782608695652176,-0.2916666666666667,0.9780578828587918,0.02043478260869565,81.27483424738698,156.1708170712827,0.01036706555179521,day 34,7.2,0.7483314773547882,8.777083671441753e-18
AS14.24,day 30-34,6.68,1.3181805642627265,0.09692307692307689,0.52,0.8059776671843955,0.050769230769230754,-0.28,0.9600000000000001,0.026923076923076907,76.30748873426204,148.91308034850567,-0.05130774717820616,day 35,7.4,0.7999999999999999,-0.20000000000000004
AS14.24,day 31-35,7.12,0.7652450587883596,0.043076923076923054,0.76,0.512249938994628,0.010769230769230765,-0.04,0.8708616422830897,0.003076923076923079,80.75578699662135,154.51381760685388,-0.2030407806216611,day 36,7.0,0.0,0.0
AS14.24,day 32-36,7.260869565217392,0.6735623210795507,0.001976284584980237,0.8695652173913043,0.4476360930863914,-0.003952569169960476,-0.08695652173913043,0.7170618479335061,0.02075098814229249,68.25438925058027,126.2092506834008,-0.03529813399316988,day 37,6.2,0.7483314773547882,-0.19999999999999998
AS14.24,day 33-37,7.086956521739131,0.8295123490582136,-0.06818181818181818,0.7391304347826086,0.5289358721998453,-0.022727272727272724,-0.043478260869565216,0.6240304388872749,0.03359683794466401,63.002740132181266,72.33277080587251,-0.07702103713098105,day 38,6.6,0.48989794855663565,0.10000000000000002
AS14.24,day 34-38,6.869565217391305,0.7969696860792764,-0.0533596837944664,0.6956521739130435,0.5465132647815886,-0.0029644268774703495,0.17391304347826086,0.5635426694267704,0.039525691699604744,59.810741255333376,69.82133233780515,-0.06286945568044544,day 39,6.8,0.7483314773547882,0.30000000000000004
