id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.14,day 1-5,6.2727272727272725,0.8080176743014171,-0.01806888763410503,0.2727272727272727,0.808017674301417,-0.01693958215697347,-0.5454545454545454,1.0756508696544755,-0.056465273856578194,58.75210771471896,105.33023240450301,0.01909867423183527,day 6,5.75,2.277608394786075,-0.6999999999999997
AS14.14,day 2-6,6.086956521739131,1.1763260224755376,-0.009881422924901183,0.17391304347826086,0.8157244799692922,-0.008893280632411068,-0.6086956521739131,1.093026529563177,-0.004940711462450602,61.78521659559217,109.63395998215191,0.02729953324321385,day 7,7.0,0.6324555320336759,0.09999999999999999
AS14.14,day 3-7,6.217391304347826,1.2142817429364299,0.05138339920948616,0.30434782608695654,0.8564224175474874,0.042490118577075096,-0.5217391304347826,1.0982026904621818,0.013833992094861655,60.96766878461081,99.87651046269633,0.007127510156223328,day 8,6.6,0.48989794855663565,0.3
AS14.14,day 4-8,6.391304347826087,1.1698803519194532,0.04051383399209486,0.4782608695652174,0.8272303300191499,0.043478260869565216,-0.6086956521739131,1.010343481619326,-0.006916996047430825,62.4228771590981,102.55760494811705,0.019051245147258176,day 9,6.2,0.39999999999999997,8.777083671441753e-18
AS14.14,day 5-9,6.434782608695652,1.135440422365269,0.003952569169960467,0.5652173913043478,0.770436745507363,0.0326086956521739,-0.5652173913043478,1.0140785904078782,0.0029644268774703633,65.22434656712119,103.36060904255329,0.0028676726568360035,day 10,8.0,0.7071067811865476,0.19999999999999996
AS14.14,day 6-10,6.695652173913044,1.299992729367483,0.06620553359683792,0.7391304347826086,0.7922116155777651,0.04150197628458497,-0.43478260869565216,1.0140785904078782,-0.003952569169960481,61.46025783785821,102.02719348810103,-0.027747197597665283,day 11,6.5,0.5,-0.9999999999999998
AS14.14,day 7-11,6.857142857142857,0.832993127835043,0.02467532467532467,0.9047619047619048,0.5259695722470124,0.014285714285714282,-0.5238095238095238,0.9060141709733547,-0.009090909090909085,57.883293314812775,98.55338626490293,-0.018612089584240266,day 12,6.75,0.4330127018922193,0.09999999999999998
AS14.14,day 8-12,6.8,0.8124038404635961,0.036090225563909784,0.85,0.47696960070847283,0.01729323308270676,-0.55,0.8645808232895291,0.0368421052631579,58.67703040467726,104.79873394066176,-0.06079538361988682,day 13,6.2,0.7483314773547882,0.09999999999999999
AS14.14,day 9-13,6.7,0.9,-0.01954887218045114,0.75,0.6224949798994366,-0.017293233082706777,-0.3,0.9,0.028571428571428574,51.870495406312685,96.99095564160795,-0.08220370605342,day 14,7.0,0.0,0.0
AS14.14,day 10-14,6.882352941176471,0.899826972986962,-0.08823529411764706,0.8235294117647058,0.6169463812765598,-0.0465686274509804,-0.35294117647058826,0.903664205631601,0.012254901960784308,40.57368640284922,86.09524167669957,-0.04125637266679532,day 15,7.333333333333333,0.9428090415820634,0.45714285714285713
AS14.14,day 11-15,6.7894736842105265,0.8321783316232577,0.07017543859649121,0.7894736842105263,0.5210260492953508,0.01403508771929824,-0.42105263157894735,0.8153649149910351,0.005263157894736839,46.481079596192096,109.1858562468769,-0.1083483923790423,day 16,7.5,0.5,0.9999999999999998
AS14.14,day 12-16,6.894736842105263,0.8519165292757181,0.08245614035087719,0.7894736842105263,0.5210260492953507,0.028070175438596485,-0.42105263157894735,0.8153649149910351,-0.03333333333333333,42.84644170480273,93.60353235269655,-0.06029621882007364,day 17,7.4,0.4898979485566356,0.09999999999999999
AS14.14,day 13-17,7.05,0.864580823289529,0.08947368421052636,0.75,0.6224949798994366,0.009774436090225566,-0.75,0.8874119674649424,-0.08345864661654138,38.68241725551141,95.93941991915678,0.14056708548289415,day 18,7.4,0.48989794855663565,-0.3
AS14.14,day 14-18,7.35,0.6538348415311012,0.023308270676691736,0.9,0.4358898943540673,-0.0075187969924812035,-1.0,0.7071067811865476,-0.030075187969924817,39.299740500088,92.81536686062397,-0.0673662166364326,day 19,7.0,0.6324555320336759,0.09999999999999999
AS14.14,day 15-19,7.304347826086956,0.6874516652539956,-0.007905138339920948,0.9130434782608695,0.5032972566430534,0.003952569169960472,-0.8260869565217391,0.8673885801417393,0.013833992094861657,41.24034482692852,96.46638964507763,-0.3016901312794507,day 20,6.8,0.7483314773547882,0.10000000000000002
AS14.14,day 16-20,7.181818181818182,0.6492207662311681,-0.03839638622247318,0.8636363636363636,0.5473452081269226,0.00959909655561829,-0.7727272727272727,0.9011012546181368,0.07396950875211744,31.473240308983378,53.09970983652208,-0.22098927227297058,day 21,8.0,0.816496580927726,0.4999999999999998
AS14.14,day 17-21,7.260869565217392,0.73528410979512,-0.0009881422924901211,0.8695652173913043,0.611793359976969,0.01679841897233201,-0.6086956521739131,1.010343481619326,0.08992094861660078,34.64892143351691,54.70969287772037,-0.06959155723535633,day 22,6.666666666666667,0.4714045207910317,-0.4999999999999999
AS14.14,day 18-22,7.142857142857143,0.773717943298663,-0.012987012987012988,0.9523809523809523,0.48562090605645575,0.0038961038961038957,-0.3333333333333333,0.9428090415820632,0.03896103896103896,33.160874013825655,51.94230239670662,0.08501464634837633,day 23,7.75,0.4330127018922193,0.09999999999999998
AS14.14,day 19-23,7.2,0.812403840463596,0.04360902255639098,0.95,0.4974937185533101,0.011278195488721809,0.1,0.9949874371066199,0.04661654135338347,31.540414410668454,48.4980325216831,0.015516786631386247,day 24,7.5,0.5,0.9999999999999998
AS14.14,day 20-24,7.294117647058823,0.8235294117647058,0.053921568627451,0.9411764705882353,0.4159451654038515,0.022058823529411766,0.17647058823529413,0.9843059135695006,0.03921568627450983,31.29192856866486,49.637789243117396,-0.045109901514318464,day 25,7.5,0.5,0.9999999999999998
AS14.14,day 21-25,7.5,0.7319250547113999,0.002197802197802205,1.0,0.3779644730092272,0.004395604395604396,0.2857142857142857,0.9583148474999097,-0.004395604395604381,34.6062352993909,52.93189602530886,-0.38655219845457783,day 26,6.0,0.0,0.0
AS14.14,day 22-26,7.071428571428571,0.7985957062499248,-0.05494505494505495,0.8571428571428571,0.3499271061118826,-0.05274725274725275,0.0,1.0,-0.08351648351648351,27.06237499713897,48.718572933919084,-0.16926746337669724,day 27,6.0,0.7071067811865476,-0.3999999999999999
AS14.14,day 23-27,6.866666666666666,0.9568466729604883,-0.17142857142857143,0.6666666666666666,0.5962847939999438,-0.08571428571428569,0.2,0.9797958971132713,-0.06428571428571427,23.69534483175168,23.53587621705971,-0.026354469188910965,day 28,6.2,0.39999999999999997,-0.09999999999999999
AS14.14,day 24-28,6.4375,0.7880950133074057,-0.0955882352941176,0.5,0.6123724356957945,-0.06176470588235292,-0.0625,0.9662265521087692,0.03382352941176468,26.24956818060442,27.828764413360215,0.07009802352193432,day 29,6.5,0.5,-0.9999999999999998
AS14.14,day 25-29,6.3125,0.6817945071647321,-0.03970588235294115,0.375,0.5994789404140899,-0.055882352941176446,-0.1875,0.9499177595981665,-0.004411764705882344,27.066823527392224,28.708394684964883,0.06342888390479773,day 30,6.75,0.4330127018922193,0.29999999999999993
AS14.14,day 26-30,6.277777777777778,0.558326423395605,0.04850361197110423,0.4444444444444444,0.5983516452371671,0.022703818369453045,-0.1111111111111111,0.9362388636862621,0.020639834881320953,26.570095238231488,27.471390271034714,0.08802656691434294,day 31,7.5,0.5,-0.9999999999999998
AS14.14,day 27-31,6.470588235294118,0.6960093862470137,0.0808823529411765,0.47058823529411764,0.605625302411,0.022058823529411773,-0.058823529411764705,0.9374927912064251,-0.0735294117647059,33.82101220328633,39.43132228737589,0.4143684225074815,day 32,7.0,0.7071067811865476,0.19999999999999996
AS14.14,day 28-32,6.705882352941177,0.6655122646461624,0.0735294117647059,0.6470588235294118,0.47788461203740945,0.03921568627450981,-0.11764705882352941,0.899826972986962,0.012254901960784308,38.075420293255135,51.02698925556347,0.201923310046741,day 33,7.0,0.6324555320336759,-0.09999999999999999
AS14.14,day 29-33,6.9411764705882355,0.6389870877176598,0.026960784313725495,0.7058823529411765,0.45564509955381377,0.007352941176470591,-0.23529411764705882,0.8764508485736082,0.0,36.481657150813504,53.5441782929355,-0.17947203309378937,day 34,7.0,0.0,0.0
