id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.06,day 1-5,7.368421052631579,0.871207650381413,0.015789473684210523,0.7368421052631579,0.8486587103472157,0.0035087719298245597,0.0,0.8583950752789521,0.005263157894736853,73.83633556418948,107.24298071259489,0.02976206747492881,day 6,7.8,0.7483314773547882,-0.30000000000000004
AS14.06,day 2-6,7.478260869565218,0.8782178207271373,0.02075098814229249,0.8260869565217391,0.8157244799692922,0.0029644268774703555,0.043478260869565216,0.8064016083039742,-0.0108695652173913,71.2453230536033,104.74874736560847,-0.004222279352873671,day 7,7.8,0.39999999999999997,-0.2
AS14.06,day 3-7,7.6521739130434785,0.7580693814853344,0.004940711462450593,0.8695652173913043,0.7404081028663652,-0.011857707509881422,0.08695652173913043,0.7753284565272611,-0.028656126482213436,80.51500674687072,136.6642568716285,0.10170270401679424,day 8,7.0,0.6324555320336759,0.09999999999999999
AS14.06,day 4-8,7.458333333333333,0.7626252174051302,-0.00652173913043478,0.6666666666666666,0.6871842709362768,-0.0008695652173913086,-0.041666666666666664,0.840593375076334,-0.015217391304347818,85.19463702348561,159.23539800286085,0.05419099890628826,day 9,7.75,0.82915619758885,0.6999999999999997
AS14.06,day 5-9,7.583333333333333,0.7592027982620249,-0.016521739130434778,0.75,0.6614378277661477,-0.017391304347826087,-0.08333333333333333,0.8620067027323832,0.0026086956521739093,94.79968617254113,204.05022872047954,0.19274005027514035,day 10,6.8,0.39999999999999997,-8.777083671441753e-18
AS14.06,day 6-10,7.416666666666667,0.7592027982620249,-0.044347826086956525,0.6666666666666666,0.6871842709362769,-0.026086956521739126,-0.16666666666666666,0.7993052538854534,-0.02,95.22499497451975,197.9737624105757,0.05991053146779724,day 11,7.2,0.7483314773547882,0.20000000000000012
AS14.06,day 7-11,7.291666666666667,0.7347996703561832,-0.024782608695652172,0.5416666666666666,0.6441510347391795,-0.014347826086956523,-0.16666666666666666,0.8975274678557508,-0.006086956521739129,97.91281904833657,199.84921640505388,-0.109443058037123,day 12,7.0,0.8944271909999159,0.39999999999999997
AS14.06,day 8-12,7.125,0.7806247497997998,0.00043478260869565186,0.4166666666666667,0.7021791477646965,-0.007826086956521738,-0.25,0.924211375534118,-0.000869565217391302,95.70351613227123,186.9196510446982,0.02309416459320206,day 13,7.0,0.6324555320336759,-0.09999999999999999
AS14.06,day 9-13,7.125,0.7806247497997998,-0.01434782608695652,0.5,0.7071067811865476,0.00608695652173913,-0.2916666666666667,0.8887803753208975,-0.0039130434782608725,94.61189082124393,176.6000216847157,-0.09131619566984021,day 14,7.0,0.6324555320336759,0.3
AS14.06,day 10-14,7.0,0.6928203230275509,0.009999999999999998,0.44,0.6374950980203691,0.012307692307692308,-0.48,0.9431860898041277,-0.015384615384615377,93.48871200180055,161.0758041944697,0.10552006001119298,day 15,6.2,1.16619037896906,0.8000000000000002
AS14.06,day 11-15,6.88,0.9086253353280438,-0.02615384615384614,0.36,0.6858571279792899,-0.003076923076923076,-0.48,0.9431860898041277,-0.026923076923076914,99.63681055670203,176.35318843135408,0.09978121474879574,day 16,6.6,1.4966629547095764,1.0000000000000002
AS14.06,day 12-16,6.76,1.068831137270991,-0.012307692307692297,0.28,0.7756287771866126,-0.009999999999999998,-0.52,0.8997777503361595,0.017692307692307688,103.22380624338989,210.13733191350934,-0.04610580347254208,day 17,7.4,0.7999999999999999,-0.4000000000000001
