id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.01,day 1-5,6.409090909090909,0.6508100483307433,0.022021456804065493,0.5454545454545454,0.5821022034029862,0.009034443817052516,0.18181818181818182,0.9359663764533636,0.04404291360813101,89.03429395114995,202.54243502119226,-0.410833554326542,day 6,6.0,0.6324555320336759,0.09999999999999999
AS14.01,day 2-6,6.3478260869565215,0.69836427844387,-0.007905138339920945,0.391304347826087,0.6419488287058001,-0.005928853754940708,0.391304347826087,1.0103434816193262,0.03458498023715415,84.60819705634702,186.75239827875149,-0.15526784305981903,day 7,6.75,0.82915619758885,0.09999999999999994
AS14.01,day 3-7,6.416666666666667,0.7592027982620249,0.006086956521739134,0.4166666666666667,0.6400954789890507,-0.004347826086956522,0.4583333333333333,0.9119195261766371,0.015217391304347832,100.62329253830124,264.56279786460584,0.0511030039498235,day 8,6.6,0.48989794855663565,-1.7554167342883506e-17
AS14.01,day 4-8,6.5,0.7637626158259734,0.0,0.5,0.6454972243679028,-0.010434782608695651,0.375,1.033299730636437,-0.02913043478260871,90.59491059278358,260.01601750320407,0.12289705026909283,day 9,7.0,0.0,0.0
AS14.01,day 5-9,6.625,0.6959705453537527,0.01869565217391304,0.5416666666666666,0.5758447900452189,0.010000000000000002,0.2916666666666667,1.0598414451647422,-0.025652173913043457,105.2694256491095,394.64660485952544,0.09523515405605104,day 10,6.4,1.0198039027185568,0.4000000000000001
AS14.01,day 6-10,6.541666666666667,0.7626252174051302,0.026521739130434777,0.5,0.7071067811865476,0.032173913043478254,0.125,1.092111868506763,-0.0717391304347826,104.60020277632603,397.6506227680178,0.005802663930574516,day 11,8.0,0.6324555320336759,-0.19999999999999998
AS14.01,day 7-11,6.958333333333333,0.8887803753208976,0.04999999999999999,0.7083333333333334,0.6109532624422991,0.020434782608695648,0.0,0.9574271077563381,-0.020869565217391303,116.645267003653,438.7703965348914,-0.07715029899511154,day 12,7.5,0.5,-0.19999999999999996
AS14.01,day 8-12,7.083333333333333,0.8620067027323834,0.05739130434782608,0.75,0.5951190357119042,0.012173913043478257,-0.16666666666666666,0.8975274678557508,-0.013043478260869563,105.8099918033256,426.48789570689746,0.062439480616781694,day 13,7.4,0.48989794855663565,0.3
AS14.01,day 9-13,7.25,0.82915619758885,0.04260869565217391,0.75,0.5951190357119042,-0.002608695652173913,-0.125,0.8322910148099242,-0.008260869565217408,107.41623059364214,447.26171149367724,-0.000366577898635486,day 14,6.0,0.8944271909999159,-0.6000000000000001
AS14.01,day 10-14,7.041666666666667,1.059841445164742,-0.03,0.5833333333333334,0.759202798262025,-0.03391304347826086,-0.125,0.7806247497997998,0.026521739130434766,94.88856998515178,240.8316753538561,0.030425097838906307,day 15,6.5,0.5,0.19999999999999996
AS14.01,day 11-15,7.086956521739131,0.9741459348873079,-0.10177865612648221,0.6086956521739131,0.6419488287058001,-0.0326086956521739,0.043478260869565216,0.8064016083039742,0.007905138339920945,100.18238827732588,320.92799291368925,-0.006934328302940977,day 16,6.4,0.48989794855663565,-0.20000000000000004
AS14.01,day 12-16,6.739130434782608,0.8453140041401557,-0.06916996047430829,0.391304347826087,0.76551377659387,-0.03557312252964428,-0.2608695652173913,0.8952721861727826,-0.035573122529644265,91.3704191664736,304.5401640218365,-0.012752540652729455,day 17,6.2,0.39999999999999997,0.2
AS14.01,day 13-17,6.5,0.7637626158259734,-0.043478260869565216,0.3333333333333333,0.74535599249993,-0.01217391304347826,-0.125,0.9270248108869579,-0.020434782608695662,87.47452910922917,299.4497821695444,-0.004408392202144817,day 18,6.8,0.7483314773547882,3.510833468576701e-17
