id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.03,day 1-5,8.0,0.9045340337332909,-0.010163749294184074,1.2727272727272727,0.7496555682941201,0.006775832862789381,0.0,1.348399724926484,-0.09034443817052512,38.947763055682664,88.85684175579573,-0.017564048641928107,day 6,8.25,0.4330127018922193,0.29999999999999993
AS14.03,day 2-6,7.958333333333333,0.8405933750763339,0.024782608695652172,1.1666666666666667,0.74535599249993,0.013913043478260868,0.0,1.2909944487358056,-0.02956521739130434,37.8345104522406,90.7926081310888,-0.027680465102734624,day 7,7.75,1.0897247358851685,0.5
AS14.03,day 3-7,7.956521739130435,0.907852739905265,0.007905138339920941,1.0869565217391304,1.017799992236489,-0.021739130434782594,-0.13043478260869565,1.1152830729026662,0.02964426877470356,37.815742810163805,92.27857586093018,-0.027478565904122107,day 8,8.0,0.7071067811865476,0.19999999999999996
AS14.03,day 4-8,7.909090909090909,0.7925270806437589,0.02258610954263128,1.1363636363636365,0.9192612916434856,-0.005081874647092041,-0.18181818181818182,0.9833321660356333,0.018068887634105024,35.01057751012214,82.82458302765177,-0.028387297329331797,day 9,8.6,0.48989794855663565,-1.7554167342883506e-17
AS14.03,day 5-9,8.090909090909092,0.7925270806437588,0.04517221908526257,1.1818181818181819,0.9359663764533636,0.03613777526821005,-0.09090909090909091,0.899954085146515,-0.012422360248447187,32.226758753743155,76.38546369342487,0.0187928215346748,day 10,8.4,0.7999999999999999,0.5
AS14.03,day 6-10,8.227272727272727,0.7938295089351354,0.0378317334839074,1.1363636363636365,1.013340764073089,0.031055900621118016,-0.045454545454545456,1.0214638661020106,-0.03557312252964427,33.90489833730879,86.4448668822281,0.008365868846694217,day 11,7.4,0.4898979485566356,0.09999999999999999
AS14.03,day 7-11,8.043478260869565,0.8586268547013695,-0.0029644268774703534,1.0434782608695652,1.041665091366169,-0.007905138339920955,-0.043478260869565216,1.0825999650424987,0.02075098814229249,45.41634237940476,188.96232457363942,0.10380202051982634,day 12,7.6,0.4898979485566356,-0.09999999999999999
AS14.03,day 8-12,8.0,0.7637626158259734,-0.03826086956521739,1.0,0.8660254037844386,-0.0634782608695652,0.0,1.0801234497346435,0.05043478260869565,45.365251040857714,189.3851913445408,0.05841005681006376,day 13,7.4,0.48989794855663565,-0.10000000000000002
AS14.03,day 9-13,7.88,0.7652450587883597,-0.05846153846153843,0.84,0.8333066662399864,-0.05230769230769229,0.12,1.0703270528207722,0.029230769230769206,46.478439232433786,194.36104835002928,-0.031119803821292036,day 14,7.8,0.39999999999999997,0.20000000000000004
AS14.03,day 10-14,7.72,0.664529909033446,-0.01846153846153846,0.72,0.7222188034107115,-0.002307692307692308,0.16,1.0836973747315253,0.006153846153846158,43.87498594240013,189.51671128016636,-0.06006747492321615,day 15,7.8,0.39999999999999997,0.09999999999999999
AS14.03,day 11-15,7.6,0.4898979485566356,0.020769230769230762,0.8,0.692820323027551,0.03692307692307692,0.24,0.9068627239003707,-0.01230769230769231,45.48090485992189,192.1987863084502,-0.09640624308795137,day 16,7.6,0.48989794855663565,0.10000000000000002
AS14.03,day 12-16,7.64,0.48,0.009230769230769228,0.88,0.6523802572120037,0.03769230769230768,0.4,0.938083151964686,0.03384615384615383,35.88064269162295,101.16368880208609,0.007745842824636629,day 17,6.8,0.7483314773547882,-0.30000000000000004
AS14.03,day 13-17,7.48,0.64,-0.026923076923076914,0.96,0.5986651818838307,0.006923076923076923,0.36,0.8890444308357148,0.026153846153846146,44.41995507549169,131.64569939825174,0.11562528602105314,day 18,7.4,0.4898979485566356,0.09999999999999999
AS14.03,day 14-18,7.48,0.64,-0.03307692307692307,1.04,0.5276362383309168,-0.010769230769230764,0.36,0.7939773296511683,0.011538461538461536,49.66273299988034,135.15230231372428,0.08728075600571539,day 19,7.4,0.4898979485566356,0.09999999999999999
AS14.03,day 15-19,7.4,0.6324555320336759,-0.018461538461538456,1.08,0.5599999999999999,-0.0053846153846153775,0.44,0.6974238309665077,-0.009230769230769237,54.51612529180137,164.97686904113323,0.03582514375666405,day 20,7.8,0.39999999999999997,0.20000000000000004
AS14.03,day 16-20,7.4,0.6324555320336759,0.020769230769230766,1.0,0.4898979485566356,0.009999999999999998,0.52,0.64,-0.022307692307692296,49.570187346438345,161.45704029058962,-0.08173553344435847,day 21,7.4,0.48989794855663565,0.3
AS14.03,day 17-21,7.36,0.6248199740725323,0.03384615384615384,1.0,0.4,0.00692307692307692,0.36,0.48000000000000004,0.010000000000000004,57.522621747731606,193.53427280250656,-0.03835431702068436,day 22,7.6,0.48989794855663565,0.3
