id,t,avg_mood_t,std_mood_t,trend_mood_t,avg_valence_t,std_valence_t,trend_valence_t,avg_arousal_t,std_arousal_t,trend_arousal_t,avg_screen_t,std_screen_t,trend_screen_t,target_day,avg_mood_target,std_mood_target,trend_mood_target
AS14.32,day 1-5,7.882352941176471,0.7578881603955956,0.07598039215686277,0.7647058823529411,0.8764508485736082,0.05637254901960786,0.17647058823529413,1.2941176470588236,0.12009803921568633,70.13322935046044,183.15012438118995,0.024222530392898185,day 6,7.6,0.48989794855663565,-0.3
AS14.32,day 2-6,7.8,0.7483314773547883,0.03007518796992482,0.5,0.806225774829855,0.016541353383458652,-0.1,1.3747727084867523,-0.05413533834586467,68.61989616566018,178.26325259870686,-0.05576078311550844,day 7,7.0,0.7071067811865476,0.5999999999999999
AS14.32,day 3-7,7.8,0.7483314773547883,-0.06315789473684211,0.4,0.8602325267042626,-0.06466165413533836,-0.2,1.4000000000000001,-0.06917293233082708,60.863567835122495,114.60107437771232,-0.028340258143011478,day 8,7.8,0.39999999999999997,0.20000000000000004
AS14.32,day 4-8,7.761904761904762,0.6834619092574915,-0.037662337662337654,0.3333333333333333,0.8357108940373449,-0.05844155844155842,-0.047619047619047616,1.3265131692556302,-0.02727272727272728,62.437481386230345,119.13250973701598,-0.08785495806972889,day 9,7.333333333333333,0.4714045207910317,-0.4999999999999998
AS14.32,day 5-9,7.681818181818182,0.6997638326518479,-0.04121964991530209,0.2727272727272727,0.8080176743014171,-0.05759457933370977,0.045454545454545456,1.2239010925305691,-0.023150762281197085,51.529260368391114,91.44292335489148,-0.06350492536934031,day 10,8.25,0.82915619758885,0.4999999999999999
AS14.32,day 6-10,7.619047619047619,0.7221786137191953,0.04025974025974026,0.09523809523809523,0.5259695722470125,0.04805194805194805,-0.23809523809523808,1.0190921218587,0.09740259740259738,50.09725861970721,82.79503963737235,-0.011003878179589414,day 11,7.666666666666667,1.247219128924647,0.9999999999999996
AS14.32,day 7-11,7.631578947368421,0.871207650381413,0.0631578947368421,0.15789473684210525,0.6698906348083082,0.06842105263157892,0.15789473684210525,0.8743814592545343,0.03684210526315789,50.050363030359314,79.57010447656258,0.02121199896693648,day 12,8.6,0.7999999999999999,0.4000000000000001
AS14.32,day 8-12,8.0,0.8944271909999159,0.06466165413533836,0.45,0.5894913061275798,0.04887218045112783,0.3,0.9,0.001503759398496239,48.60374563768915,77.58607945993688,0.019961225598863062,day 13,8.0,0.6324555320336759,0.3
AS14.32,day 9-13,8.05,0.9205976319760987,0.047368421052631594,0.55,0.5894913061275798,0.030827067669172932,-0.25,1.2196310917650468,-0.10300751879699248,48.57126454512278,80.85057610194566,0.05948594764364222,day 14,7.5,0.5,0.9999999999999998
AS14.32,day 10-14,8.105263157894736,0.9116056881941459,4.650212529396741e-18,0.631578947368421,0.581334790378277,0.003508771929824562,-0.2631578947368421,1.2499307460039912,-0.06140350877192983,61.06249999018277,114.58478671929463,0.0803226703410305,day 15,8.0,1.0,1.9999999999999996
